11.08.2021	13:00:56	21,69	6,30	189,19	8,26	11,24	2,98	98,95
11.08.2021	14:00:56	19,94	5,54	184,50	7,95	10,97	3,02	96,77
11.08.2021	15:00:56	16,03	6,05	345,89	11,55	15,01	3,46	91,47
11.08.2021	16:00:56	13,02	7,65	302,01	13,81	17,49	3,68	91,37
11.08.2021	17:00:56	11,02	5,86	187,56	8,24	11,07	2,83	89,25
11.08.2021	18:00:56	11,55	5,36	168,98	7,11	9,57	2,46	89,15
11.08.2021	19:00:56	21,16	4,94	170,34	8,34	10,81	2,47	88,37
11.08.2021	20:00:56	15,22	10,53	183,21	10,77	13,72	2,95	80,25
11.08.2021	21:00:56	13,41	34,37	260,99	83,93	93,38	9,45	37,72
11.08.2021	22:00:56	12,19	14,51	369,24	123,13	171,60	48,47	1,33
11.08.2021	23:00:56	12,70	9,44	405,11	107,56	141,95	34,39	5,72
12.08.2021	00:00:56	14,71	10,37	427,26	96,93	118,69	21,76	3,57
12.08.2021	02:00:56	18,73	8,64	339,22	80,36	101,18	20,82	7,94
12.08.2021	03:00:56	18,04	19,84	337,11	72,27	94,75	22,48	9,38
12.08.2021	04:00:56	20,02	23,28	283,41	52,69	62,89	10,20	23,64
12.08.2021	05:00:56	18,86	10,66	281,97	51,55	62,70	11,15	20,95
12.08.2021	06:00:56	17,15	11,73	290,22	56,10	65,27	9,17	30,68
12.08.2021	07:00:56	14,58	15,69	309,20	56,87	67,60	10,73	30,97
12.08.2021	08:00:56	21,68	21,82	332,43	79,39	101,00	21,61	27,78
12.08.2021	09:00:56	23,00	8,44	284,96	61,54	79,36	17,82	48,57
12.08.2021	10:00:56	26,34	12,54	260,23	31,79	40,92	9,13	70,99
12.08.2021	11:00:56	19,15	13,34	339,46	20,83	26,87	6,04	93,34
12.08.2021	12:00:56	15,70	8,96	382,64	12,61	17,06	4,45	99,86
12.08.2021	13:00:56	22,15	7,04	256,66	9,27	12,50	3,23	101,25
12.08.2021	14:00:56	16,14	6,34	253,70	8,25	11,22	2,97	97,80
12.08.2021	15:00:56	14,26	7,33	402,01	12,96	16,62	3,66	92,58
12.08.2021	16:00:56	10,82	7,99	537,81	15,70	19,78	4,08	89,73
12.08.2021	17:00:56	10,44	7,25	507,40	15,51	19,29	3,78	88,73
12.08.2021	18:00:56	8,28	7,07	242,43	8,04	10,79	2,75	94,66
12.08.2021	19:00:56	10,67	6,24	229,95	6,50	8,93	2,43	97,60
12.08.2021	20:00:56	8,11	5,63	224,89	8,59	11,47	2,88	92,64
12.08.2021	21:00:56	5,68	5,40	219,69	7,74	10,34	2,60	85,09
12.08.2021	22:00:56	4,25	9,23	288,70	40,97	45,16	4,19	49,33
12.08.2021	23:00:56	4,86	25,16	359,75	105,67	131,38	25,71	11,99
13.08.2021	00:00:56	6,68	20,14	363,02	108,69	136,96	28,27	5,78
13.08.2021	01:00:56	16,15	13,63	312,37	79,62	89,56	9,94	14,24
13.08.2021	02:00:56	23,41	8,16	268,73	72,89	80,94	8,05	16,19
13.08.2021	03:00:56	16,91	6,31	238,13	56,41	63,34	6,93	29,06
13.08.2021	04:00:56	12,48	6,13	264,32	52,11	58,80	6,69	24,14
13.08.2021	05:00:56	9,58	5,88	258,37	48,93	55,20	6,27	24,71
13.08.2021	06:00:56	9,56	5,57	224,06	38,74	44,27	5,53	31,73
13.08.2021	07:00:56	21,97	5,63	295,68	71,58	86,37	14,79	18,68
13.08.2021	08:00:56	21,21	9,23	298,36	77,98	103,43	25,45	28,04
13.08.2021	09:00:56	16,90	21,22	242,31	31,36	40,00	8,64	62,69
13.08.2021	10:00:56	18,23	9,30	222,54	20,04	26,64	6,60	79,21
13.08.2021	12:00:56	14,58	6,94	204,59	10,24	13,59	3,35	93,40
13.08.2021	13:00:56	17,72	6,29	196,94	7,20	9,80	2,60	96,14
13.08.2021	14:00:56	13,44	7,18	280,83	10,57	13,87	3,30	95,83
13.08.2021	15:00:56	14,75	9,17	268,22	15,82	19,72	3,90	96,25
13.08.2021	16:00:56	11,02	8,65	349,42	16,16	19,81	3,65	93,20
13.08.2021	17:00:56	8,29	8,01	346,64	17,03	20,30	3,27	90,02
14.08.2021	01:00:56	24,78	8,53	290,48	64,99	70,88	5,89	22,56
14.08.2021	02:00:56	23,21	8,52	293,42	55,67	63,15	7,48	21,33
14.08.2021	03:00:56	20,61	6,80	245,49	48,90	55,23	6,33	28,93
14.08.2021	04:00:56	20,13	6,30	234,91	29,38	33,81	4,43	43,08
14.08.2021	05:00:56	14,88	6,68	244,07	47,42	53,76	6,34	27,40
14.08.2021	06:00:56	15,92	5,24	217,12	43,69	49,13	5,44	26,51
14.08.2021	07:00:56	21,12	5,07	255,90	53,69	62,92	9,23	28,00
14.08.2021	08:00:56	21,67	5,79	332,18	73,16	95,54	22,38	24,07
14.08.2021	09:00:56	24,94	9,65	257,18	49,43	69,00	19,57	58,52
14.08.2021	10:00:56	26,40	6,87	214,98	15,45	20,96	5,51	77,81
14.08.2021	11:00:56	18,74	6,40	218,37	10,39	13,95	3,56	94,64
14.08.2021	12:00:56	13,41	4,95	196,02	7,73	11,35	3,62	90,19
14.08.2021	13:00:56	25,56	4,29	200,86	5,82	8,51	2,69	85,42
14.08.2021	14:00:56	18,53	3,95	202,32	6,21	9,18	2,97	83,76
14.08.2021	15:00:56	15,28	3,91	224,29	6,02	8,70	2,68	80,39
14.08.2021	16:00:56	14,39	3,88	220,98	5,74	8,41	2,67	80,57
14.08.2021	17:00:56	10,30	4,77	358,33	8,52	11,33	2,81	83,20
14.08.2021	18:00:56	8,97	5,65	196,32	7,31	9,81	2,50	88,20
14.08.2021	20:00:56	18,28	5,11	225,18	14,08	17,96	3,88	81,74
14.08.2021	21:00:56	12,80	6,02	325,28	58,78	65,27	6,49	45,57
14.08.2021	23:00:56	16,41	12,45	431,95	93,25	108,03	14,78	10,48
15.08.2021	00:00:56	22,35	10,83	449,28	77,83	90,62	12,79	7,53
15.08.2021	01:00:56	33,32	8,94	397,88	80,54	94,40	13,86	7,97
15.08.2021	02:00:56	26,02	7,40	348,56	63,59	71,30	7,71	19,52
15.08.2021	03:00:56	18,44	6,74	312,39	44,18	50,02	5,84	32,44
15.08.2021	04:00:56	20,55	6,29	276,65	32,18	37,22	5,04	39,59
15.08.2021	05:00:56	15,75	42,70	286,86	37,02	42,37	5,35	38,81
15.08.2021	06:00:56	18,83	30,74	275,08	38,29	43,13	4,84	37,74
15.08.2021	07:00:56	30,13	18,07	264,70	41,15	46,71	5,56	38,32
15.08.2021	08:00:56	21,79	9,77	326,59	55,61	69,34	13,73	35,48
15.08.2021	09:00:56	16,20	9,13	257,28	36,23	45,97	9,74	51,91
15.08.2021	10:00:56	17,94	13,79	223,87	14,15	18,76	4,61	79,19
15.08.2021	11:00:56	18,25	4,23	224,37	7,61	10,85	3,24	74,25
15.08.2021	12:00:56	22,11	3,98	210,62	5,49	8,33	2,84	77,40
15.08.2021	13:00:56	21,93	4,24	213,40	5,97	8,69	2,72	81,12
15.08.2021	14:00:56	19,20	4,13	214,78	4,95	7,64	2,69	75,55
15.08.2021	15:00:56	15,54	4,23	203,50	4,33	6,77	2,44	77,40
15.08.2021	16:00:56	11,26	4,65	197,74	5,67	8,19	2,52	81,07
15.08.2021	17:00:56	11,27	4,90	202,75	5,99	8,45	2,46	85,44
15.08.2021	18:00:56	8,58	5,35	188,19	6,14	8,74	2,60	93,47
15.08.2021	19:00:56	18,39	4,60	222,15	6,42	9,05	2,63	85,76
15.08.2021	20:00:56	18,20	4,35	210,78	6,74	9,11	2,37	78,72
15.08.2021	21:00:56	13,19	4,29	366,16	72,95	79,07	6,12	30,97
15.08.2021	22:00:56	11,30	4,66	451,38	95,82	110,82	15,00	9,54
15.08.2021	23:00:56	19,02	5,91	369,19	71,53	79,66	8,13	18,02
16.08.2021	00:00:56	13,44	6,12	335,71	70,35	78,40	8,05	18,91
16.08.2021	01:00:56	23,62	5,58	294,02	52,35	58,45	6,10	31,92
16.08.2021	02:00:56	18,00	5,09	261,79	44,94	50,05	5,11	38,94
16.08.2021	03:00:56	14,77	4,85	246,61	37,21	42,04	4,83	41,38
16.08.2021	04:00:56	14,85	5,04	243,45	34,93	39,47	4,54	43,21
16.08.2021	05:00:56	15,86	5,66	231,20	38,09	43,45	5,36	42,92
16.08.2021	06:00:56	11,10	6,07	214,26	33,10	37,50	4,40	39,46
16.08.2021	08:00:56	16,68	8,08	403,54	78,54	102,57	24,03	22,60
16.08.2021	09:00:56	12,48	11,98	240,00	33,54	42,37	8,83	64,08
16.08.2021	10:00:56	12,43	9,57	202,21	17,14	23,10	5,96	80,97
16.08.2021	11:00:56	9,20	6,36	205,37	7,54	10,86	3,32	85,66
16.08.2021	12:00:56	10,54	5,31	205,16	5,57	8,33	2,76	83,66
16.08.2021	13:00:56	19,55	5,01	210,86	5,06	7,59	2,53	81,94
16.08.2021	14:00:56	18,89	5,39	210,31	4,66	6,99	2,33	82,87
16.08.2021	15:00:56	13,73	5,05	206,17	4,74	7,56	2,82	82,07
16.08.2021	16:00:56	10,46	4,91	280,47	5,23	7,92	2,69	80,06
16.08.2021	17:00:56	10,93	5,22	259,53	6,03	8,60	2,57	83,67
16.08.2021	18:00:56	8,38	5,38	311,94	7,25	9,64	2,39	87,77
16.08.2021	19:00:56	23,16	4,68	324,26	12,88	15,74	2,86	70,58
16.08.2021	20:00:56	16,51	5,89	247,72	13,11	15,51	2,40	74,32
16.08.2021	21:00:56	15,42	5,77	326,54	31,63	35,81	4,18	56,42
16.08.2021	22:00:56	14,28	4,99	365,97	108,69	136,04	27,35	9,53
16.08.2021	23:00:56	14,27	7,35	390,21	114,50	149,78	35,28	3,31
17.08.2021	00:00:56	14,14	8,52	391,95	97,62	119,28	21,66	3,03
17.08.2021	01:00:56	43,50	7,27	363,25	94,78	114,92	20,14	3,19
17.08.2021	02:00:56	29,55	6,45	299,23	69,28	78,93	9,65	17,85
17.08.2021	03:00:56	21,17	6,38	292,60	62,83	70,86	8,03	21,36
17.08.2021	04:00:56	19,92	6,28	292,48	49,71	56,35	6,64	26,69
17.08.2021	05:00:56	19,66	5,90	295,07	40,80	47,08	6,28	32,20
17.08.2021	06:00:56	16,77	5,55	276,00	42,57	49,13	6,56	32,81
17.08.2021	07:00:56	29,28	6,08	278,12	50,19	59,34	9,15	28,24
17.08.2021	08:00:56	23,07	6,57	307,96	70,91	92,09	21,18	23,46
17.08.2021	09:00:56	23,33	6,65	317,52	41,89	54,35	12,46	52,69
17.08.2021	10:00:56	21,34	4,76	249,09	13,97	18,96	4,99	75,29
17.08.2021	11:00:56	15,21	4,42	234,23	11,43	16,15	4,72	79,63
17.08.2021	12:00:56	11,35	4,22	230,86	5,91	8,64	2,73	77,38
17.08.2021	13:00:56	21,37	3,94	228,39	5,05	7,64	2,59	72,66
17.08.2021	14:00:56	15,80	4,03	227,15	5,68	8,40	2,72	74,41
17.08.2021	15:00:56	11,55	4,19	226,81	4,50	7,10	2,60	76,59
17.08.2021	16:00:56	8,14	4,26	220,22	4,60	7,33	2,73	73,60
17.08.2021	17:00:56	8,80	4,36	261,64	5,00	7,47	2,47	80,57
17.08.2021	18:00:56	7,77	4,50	439,19	10,13	12,81	2,68	86,48
17.08.2021	19:00:56	13,73	5,07	349,02	8,15	10,41	2,26	84,17
17.08.2021	20:00:56	12,80	4,68	240,32	6,34	8,42	2,08	75,36
17.08.2021	21:00:56	20,73	4,40	247,82	5,34	7,44	2,10	62,51
17.08.2021	22:00:56	17,27	4,43	279,91	8,11	10,10	1,99	60,15
17.08.2021	23:00:56	12,35	4,48	319,12	26,69	29,18	2,49	45,82
18.08.2021	00:00:56	11,81	4,37	361,92	48,48	52,74	4,26	24,43
18.08.2021	01:00:56	37,63	3,51	317,45	55,94	62,24	6,30	20,22
18.08.2021	02:00:56	27,14	3,18	302,52	58,21	66,05	7,84	18,84
18.08.2021	03:00:56	27,26	3,04	278,17	46,78	53,27	6,49	27,02
18.08.2021	04:00:56	19,59	2,98	280,66	39,47	45,09	5,62	26,91
18.08.2021	05:00:56	19,56	2,96	276,89	43,76	50,28	6,52	22,21
18.08.2021	06:00:56	14,51	2,86	274,38	41,43	47,73	6,30	26,76
18.08.2021	07:00:56	23,88	2,91	307,75	48,15	57,01	8,86	26,95
18.08.2021	08:00:56	20,08	3,26	333,24	67,11	87,07	19,96	24,87
18.08.2021	09:00:56	15,65	3,14	291,06	25,98	33,66	7,68	62,41
18.08.2021	10:00:56	21,40	3,05	279,17	23,18	45,32	22,14	73,92
18.08.2021	11:00:56	21,91	3,12	244,32	7,49	11,12	3,63	83,53
18.08.2021	12:00:56	16,08	3,69	249,47	6,67	9,70	3,03	82,90
18.08.2021	13:00:56	30,02	3,83	234,32	4,72	7,31	2,59	79,99
